Date,Close/Last,Open,High,Low
11/01/2018,67.1888,65.1709,67.5267,65.1341
10/31/2018,64.281,64.877,64.877,63.7707
10/30/2018,65.4379,64.4902,65.8286,64.3197
10/29/2018,64.7016,65.2109,66.3005,64.1295
10/26/2018,65.165,65.1637,67.0263,64.9954
10/25/2018,64.7226,68.0781,68.5756,64.6585
10/24/2018,68.0398,69.3466,69.9111,67.8539
10/23/2018,69.5022,70.1623,71.0938,69.1395
10/22/2018,69.0358,69.8344,69.8668,68.5401
10/19/2018,70.085,70.3885,70.8194,69.6661
10/18/2018,70.0491,69.4996,71.245,69.2693
10/17/2018,69.8556,70.118,70.9936,69.2822
10/16/2018,70.099,70.9544,71.2801,69.2267
10/15/2018,70.4543,70.0254,71.6395,70.0109
10/12/2018,69.2761,69.6869,69.8064,67.4009
10/11/2018,69.9688,66.4279,70.4245,66.2075
10/10/2018,65.5131,64.7635,65.9394,63.7571
10/09/2018,64.8797,65.328,65.6284,64.4673
10/08/2018,65.9283,64.5112,65.9788,64.0109
10/05/2018,65.49,65.9551,66.4979,65.3356
10/04/2018,65.9252,66.1967,66.9938,65.4226
10/03/2018,66.147,67.0852,67.5663,66.0551
10/02/2018,66.9754,65.6661,67.3097,65.6613
10/01/2018,65.1409,65.0906,65.5367,64.8222
09/28/2018,65.1788,64.9667,65.6759,64.8877
09/27/2018,64.5935,64.401,64.8117,63.7987
09/26/2018,65.0182,66.5049,66.5569,64.9742
09/25/2018,66.7136,66.9275,67.8026,66.6657
09/24/2018,66.2893,66.5197,67.8541,66.2612
09/21/2018,66.0275,66.0969,66.974,65.5956
09/20/2018,66.7931,67.394,67.5941,65.9103
09/19/2018,66.6894,65.9985,67.3599,65.8546
09/18/2018,65.4018,65.2114,65.81,64.8549
09/17/2018,64.9465,63.713,65.2347,63.3901
09/14/2018,63.3585,63.7996,64.4724,63.3515
09/13/2018,63.7418,64.6883,65.1469,63.4501
09/12/2018,64.0606,61.8825,64.7394,61.6551
09/11/2018,61.9199,61.3795,62.0185,60.5864
09/10/2018,61.9239,63.0303,63.3078,61.9221
09/07/2018,63.0354,62.4695,63.4812,61.9675
09/06/2018,62.9056,63.5799,64.1866,62.6886
09/05/2018,63.0661,63.5748,63.579,62.663
09/04/2018,63.4309,65.3257,65.3257,63.1374
08/31/2018,66.2434,66.4329,67.269,66.0023
08/30/2018,66.4036,67.0572,67.0653,66.1168
08/29/2018,67.601,67.5898,68.0814,67.2069
08/28/2018,67.448,69.4227,69.5832,67.0443
08/27/2018,68.786,67.9325,68.9609,67.9325
08/24/2018,67.6802,66.1213,68.4264,66.1162
08/23/2018,65.2969,66.8596,66.8761,65.0637
08/22/2018,67.421,67.2142,67.5159,67.0298
08/21/2018,66.7804,66.2508,66.9555,65.8757
08/20/2018,66.1129,66.3658,66.7845,65.4521
08/17/2018,65.9221,64.8899,66.4264,64.7429
08/16/2018,64.2718,66.6027,67.4418,64.2441
08/15/2018,66.0564,69.7337,69.7412,65.7094
08/14/2018,70.6917,71.8395,71.8775,70.6482
08/13/2018,71.6207,73.4941,73.5233,71.2947
08/10/2018,73.8749,74.0587,74.7904,73.7687
08/09/2018,74.4566,74.6343,75.5848,74.4156
08/08/2018,74.3877,74.3557,74.6755,73.8177
08/07/2018,74.1605,75.9219,75.9577,74.154
08/06/2018,75.2005,75.4883,75.9386,75.2005
08/03/2018,76.0896,75.8052,76.8803,75.5947
08/02/2018,75.3941,75.3564,75.8976,75.1312
08/01/2018,75.8686,76.8364,76.8377,75.7898
07/31/2018,77.2965,76.6388,77.8039,76.6119
07/30/2018,76.6847,76.8632,77.2546,76.4634
07/27/2018,76.7869,77.1172,77.7005,76.6761
07/26/2018,76.9595,78.3943,78.3943,76.9595
07/25/2018,79.2935,79.3172,79.5195,78.28
07/24/2018,78.8262,78.53,79.3454,78.5269
07/23/2018,78.1146,79.0163,79.1244,77.9898
07/20/2018,79.5658,79.5914,80.0668,79.1451
07/19/2018,79.0019,79.3139,80.2665,78.8099
07/18/2018,80.169,79.7122,80.4552,79.5569
07/17/2018,80.033,79.5812,80.707,79.5578
07/16/2018,80.143,80.3533,80.7012,80.0081
07/13/2018,80.4305,80.5131,81.0266,80.3214
07/12/2018,81.1138,81.5757,81.9312,81.1138
07/11/2018,80.981,82.6133,82.8401,80.7649
07/10/2018,83.538,82.9799,83.6197,82.688
07/09/2018,83.2784,84.5829,84.7902,83.2784
07/06/2018,83.7504,83.435,83.9555,83.3178
07/05/2018,83.7121,83.3178,83.8974,83.1309
07/03/2018,82.8652,82.0011,83.5737,82.0011
07/02/2018,81.106,80.8429,81.6111,80.6192
06/29/2018,81.5926,80.2986,82.0258,80.2782
06/28/2018,79.8257,79.8655,80.1537,79.3063
06/27/2018,79.9273,80.2062,81.015,79.9273
06/26/2018,80.4812,80.1492,80.7058,79.678
06/25/2018,80.5232,81.5399,81.8947,80.4629
06/22/2018,81.9961,81.3031,82.0893,81.2839
06/21/2018,80.8936,81.0219,81.424,80.7523
06/20/2018,81.2466,81.7545,81.9812,81.0576
06/19/2018,81.6693,81.4954,82.2001,81.3347
06/18/2018,82.3787,82.2493,82.6088,82.0607
06/15/2018,82.5798,83.7737,83.7757,82.2471
06/14/2018,84.6681,84.3351,84.7151,84.1431
06/13/2018,83.7889,83.7852,84.2577,82.9805
06/12/2018,83.8151,83.165,83.9104,83.1136
06/11/2018,83.6286,82.7293,83.7002,82.4562
06/08/2018,82.9285,82.8876,83.1116,82.6124
06/07/2018,82.9867,83.4579,83.5081,82.6431
06/06/2018,83.3769,83.448,83.7564,82.7233
06/05/2018,83.0478,82.1869,83.5343,82.1869
06/04/2018,82.1751,83.458,83.5792,82.1505
06/01/2018,83.0376,83.2038,83.7,82.5007
05/31/2018,83.3164,83.9468,84.1098,83.2461
05/30/2018,83.8472,83.3518,84.1961,83.2961
05/29/2018,83.0523,82.4299,83.9989,82.3547
05/25/2018,83.4835,83.9768,84.202,83.2049
05/24/2018,84.3844,83.322,84.4864,83.1214
05/23/2018,83.1499,81.72,83.2946,81.7076
05/22/2018,82.1592,82.4909,82.9035,82.0862
05/21/2018,82.0824,81.8348,82.1801,81.3177
05/18/2018,82.059,81.4106,82.3203,81.3938
05/17/2018,81.8352,82.0033,82.021,81.4927
05/16/2018,81.931,81.9069,82.3266,81.6365
05/15/2018,81.768,82.2377,82.265,81.0923
05/14/2018,83.4673,84.0323,84.1772,83.0479
05/11/2018,83.8649,84.041,84.5424,83.6308
05/10/2018,83.8091,82.8966,84.1076,82.8963
05/09/2018,82.3782,82.6067,82.8006,82.0985
05/08/2018,82.6654,81.7759,82.6747,81.0813
05/07/2018,81.9934,82.2607,82.8783,81.9754
05/04/2018,82.404,81.9204,82.5721,81.8464
05/03/2018,82.3826,82.9957,83.3234,82.1374
05/02/2018,81.9217,81.8195,83.2168,81.5241
05/01/2018,81.4241,80.6151,81.4292,80.192
04/30/2018,81.1518,81.8896,82.109,81.1096
04/27/2018,82.9326,82.3996,82.9795,82.3569
04/26/2018,82.5249,82.3904,82.9958,82.0533
04/25/2018,82.4694,82.275,83.2443,81.9831
04/24/2018,83.2755,83.4065,84.0904,82.768
04/23/2018,83.2533,83.9869,83.9869,83.0424
04/20/2018,85.1164,85.1628,85.2239,84.2322
04/19/2018,85.6743,85.5538,86.1013,84.8141
04/18/2018,85.2068,85.0843,86.0905,84.9657
04/17/2018,84.2062,83.6497,84.5136,83.4812
04/16/2018,83.9813,84.3673,84.3827,83.4268
04/13/2018,84.0828,83.3615,84.6911,83.3331
04/12/2018,82.7631,82.9827,83.168,82.2876
04/11/2018,83.6874,82.547,84.4943,82.5373
04/10/2018,81.9368,81.7911,82.4045,81.4779
04/09/2018,81.0507,81.485,81.6948,80.3111
04/06/2018,81.5364,81.8848,82.1095,81.329
04/05/2018,81.467,80.1754,81.5263,80.157
04/04/2018,80.8434,81.6135,81.7605,80.6345
04/03/2018,81.2239,81.5729,81.7899,80.6292
04/02/2018,82.0122,81.7905,82.6872,81.5781
03/29/2018,81.1185,79.7465,81.2062,79.7016
03/28/2018,79.6417,80.6248,80.7519,79.3197
03/27/2018,81.2454,81.6125,81.9354,80.7298
03/26/2018,82.5003,81.9854,82.7687,81.7362
03/23/2018,81.5036,80.4397,82.3001,80.4397
03/22/2018,79.3915,80.0965,80.6221,79.2792
03/21/2018,80.5927,78.8002,80.9989,78.8002
03/20/2018,78.1256,78.3566,78.5747,77.5945
03/19/2018,78.6602,78.6479,79.0765,77.7912
03/16/2018,78.7049,78.7728,79.2683,78.1207
03/15/2018,78.8128,79.4537,79.5895,78.6733
03/14/2018,79.7927,79.9329,80.2108,79.6088
03/13/2018,79.7022,79.9999,80.4884,79.4181
03/12/2018,79.674,78.6177,79.835,78.29
03/09/2018,78.9009,78.8591,79.5537,78.6048
03/08/2018,78.9722,78.7473,79.1228,77.8582
03/07/2018,78.7942,80.5579,80.8348,78.6043
03/06/2018,80.7999,79.8575,81.5982,79.8477
03/05/2018,79.1015,78.4571,79.4057,78.1433
03/02/2018,78.7528,79.3643,79.7997,78.6473
03/01/2018,78.9344,77.7335,79.1245,76.7952
02/28/2018,78.2729,78.9308,79.3731,78.2729
02/27/2018,78.9744,80.5541,80.6051,78.5172
02/26/2018,81.267,81.1712,81.5417,80.7845
02/23/2018,80.5281,79.8644,80.7256,79.5241
02/22/2018,80.0168,80.6658,81.3531,79.9697
02/21/2018,80.5087,81.3768,82.8591,80.4619
02/20/2018,80.8252,82.2271,82.5704,80.7582
02/16/2018,83.2312,84.7386,84.7556,82.2874
02/15/2018,85.4833,85.6274,85.9428,83.7448
02/14/2018,85.5035,80.986,86.0142,80.5866
02/13/2018,81.0566,81.2105,81.5609,80.4853
02/12/2018,81.0795,78.8276,81.6449,78.8119
02/09/2018,78.3451,79.7854,79.8448,76.3905
02/08/2018,79.8589,80.7127,81.2545,79.7698
02/07/2018,80.5415,81.4758,82.7794,80.398
02/06/2018,82.1001,82.3745,83.1036,81.753
02/05/2018,83.0731,83.8367,84.9397,82.4373
02/02/2018,83.8789,86.4209,86.4209,83.7116
02/01/2018,87.6024,86.9518,88.3363,86.5982
01/31/2018,87.6597,87.4371,87.9575,85.913
01/30/2018,86.5626,87.9194,88.447,86.1741
01/29/2018,87.4675,89.9059,89.9105,87.4539
01/26/2018,90.3101,90.1155,90.7927,89.8752
01/25/2018,89.915,92.6241,92.7439,89.3806
01/24/2018,92.0849,90.4929,92.9399,90.4929
01/23/2018,89.9078,87.7751,90.0568,86.9395
01/22/2018,88.3101,88.2247,88.6145,87.4718
01/19/2018,87.9736,88.2107,88.4161,87.8384
01/18/2018,87.5686,89.0711,89.4996,87.4066
01/17/2018,89.1184,89.8739,90.9352,89.004
01/16/2018,90.2653,89.2461,90.3739,88.9588
01/12/2018,89.1077,87.7959,89.1077,87.2764
01/11/2018,87.0447,86.2971,87.2451,86.2802
01/10/2018,86.0738,85.716,86.7085,85.6285
01/09/2018,84.9508,85.5386,85.5461,84.5676
01/08/2018,86.2884,87.3074,87.4783,86.0025
01/05/2018,87.3929,87.4951,87.7541,86.9788
01/04/2018,87.7885,86.9942,87.7885,86.4378
01/03/2018,87.0848,88.241,88.2585,85.914
01/02/2018,88.1373,86.2148,88.1664,86.2148
12/29/2017,85.2741,85.9577,85.9992,84.6359
12/28/2017,85.4531,85.6697,85.827,84.5562
12/27/2017,85.3154,85.7734,85.7906,85.0235
12/26/2017,85.6507,84.2939,85.9568,84.2239
12/22/2017,84.0095,83.4453,84.1281,83.2145
12/21/2017,83.3804,82.8554,83.7771,82.5197
12/20/2017,83.0097,82.0646,83.2133,81.6992
12/19/2017,81.5698,81.4008,81.9395,81.0656
12/18/2017,81.6768,80.7685,81.9006,80.7685
12/15/2017,80.2284,80.069,80.5295,79.8487
12/14/2017,79.6847,79.7364,80.1943,78.7869
12/13/2017,79.8894,76.9302,80.3747,76.9298
12/12/2017,76.8987,76.8516,76.9921,76.448
12/11/2017,76.9902,76.9721,77.9669,76.6831
12/08/2017,76.9336,76.6497,77.4402,76.6223
12/07/2017,76.4589,75.7067,76.8818,75.6488
12/06/2017,76.4183,77.1661,77.4163,76.3819
12/05/2017,77.5101,78.4076,78.4076,77.1688
12/04/2017,78.7308,79.3717,79.3717,78.6856
12/01/2017,79.6582,79.3687,80.6915,79.1731
11/30/2017,79.4163,79.4602,80.047,78.9578
11/29/2017,79.651,80.3093,80.5097,79.4362
11/28/2017,81.1407,81.44,81.7084,80.9988
11/27/2017,81.4748,81.8497,81.8676,80.9611
11/24/2017,81.1149,81.8494,82.149,81.0124
11/22/2017,81.7499,81.2318,81.8763,81.1207
11/21/2017,80.6574,80.2849,80.965,80.2299
11/20/2017,80.0081,80.4429,80.5936,79.6891
11/17/2017,80.8781,80.0735,81.1606,80.017
11/16/2017,79.8392,80.0896,80.2268,79.6044
11/15/2017,80.0432,80.1693,80.1946,79.5754
11/14/2017,80.0035,80.0452,80.4646,79.5155
11/13/2017,80.4159,80.6514,81.0215,80.275
11/10/2017,80.6027,81.7941,82.0399,80.5542
11/09/2017,81.8782,82.3375,82.5139,81.5262
11/08/2017,82.407,82.6086,82.954,82.2674
11/07/2017,81.8667,82.0246,82.1276,81.2939
11/06/2017,82.2785,80.9303,82.6369,80.8205
11/03/2017,80.7247,81.391,81.4993,80.0069
11/02/2017,81.3037,81.3364,82.2817,81.0043
11/01/2017,81.2821,81.8053,82.6009,81.1309
10/31/2017,81.2023,81.9578,81.9578,80.8868
10/30/2017,82.372,81.5794,82.802,81.2242
10/27/2017,81.5673,80.9649,81.9101,80.6561
10/26/2017,81.0912,82.8787,83.0356,81.0426
10/25/2017,82.6098,83.479,83.6481,82.3009
10/24/2017,83.5072,83.9164,84.1527,83.4089
10/23/2017,84.1719,84.4928,84.7717,83.7513
10/20/2017,85.0071,85.2742,85.4859,84.6434
10/19/2017,85.5206,85.5157,85.9197,85.1397
10/18/2017,85.0593,85.4908,85.7231,84.7593
10/17/2017,85.7605,85.4063,85.881,84.7818
10/16/2017,86.1427,87.4998,87.9386,85.9098
10/13/2017,87.2874,87.598,87.9524,86.8084
10/12/2017,87.1221,87.0687,87.4545,86.5072
10/11/2017,87.1423,87.0638,87.3348,85.4331
10/10/2017,86.7399,88.1168,88.1867,86.5619
10/09/2017,87.6614,87.1682,87.8565,87.1642
10/06/2017,86.8972,85.6112,87.0492,84.858
10/05/2017,86.0552,86.5163,86.8784,85.7955
10/04/2017,86.5018,86.3964,86.8628,85.9695
10/03/2017,85.9813,85.2732,86.1196,85.1701
10/02/2017,85.0284,84.3554,85.4123,84.0815
09/29/2017,84.6542,85.7727,85.7735,84.6397
09/28/2017,85.6943,84.7836,86.018,84.7532
09/27/2017,84.7507,85.1329,85.1406,84.6715
09/26/2017,85.865,86.4847,87.17,85.8237
09/25/2017,87.4206,85.8099,87.5397,85.5257
09/22/2017,86.0606,85.4952,86.3777,85.4952
09/21/2017,85.0318,84.4533,86.1939,84.3848
09/20/2017,85.4806,87.5231,88.564,84.6952
09/19/2017,87.2219,87.0108,87.4153,86.5254
09/18/2017,86.8352,87.5803,87.8557,86.5121
09/15/2017,88.3801,89.0262,89.1144,88.0011
09/14/2017,88.8762,88.036,89.1865,87.7224
09/13/2017,88.4168,89.9567,89.9567,88.3977
09/12/2017,90.2009,89.2079,90.4621,88.9544
09/11/2017,89.6059,90.5775,91.8238,89.4972
09/08/2017,91.6487,93.1139,93.1352,90.9509
09/07/2017,93.265,92.1708,93.3895,91.8736
09/06/2017,91.3508,92.2089,92.8031,90.6179
09/05/2017,92.4069,91.3484,92.4069,91.0887
09/01/2017,90.5385,90.6954,90.7853,89.5931
08/31/2017,90.1246,88.4609,90.2533,88.4318
08/30/2017,88.1583,89.019,89.1426,88.0267
08/29/2017,89.3753,89.9715,90.9156,88.3832
08/28/2017,89.1754,86.6684,89.1754,86.6501
08/25/2017,85.819,86.3807,86.5167,85.1788
08/24/2017,86.125,85.3406,86.4314,85.1675
08/23/2017,85.6438,85.0929,85.6536,84.8322
08/22/2017,84.8758,85.2898,85.7684,84.826
08/21/2017,85.4084,84.3456,85.4116,84.3227
08/18/2017,83.9037,85.3062,85.9612,83.7778
08/17/2017,84.3083,84.8892,85.0549,84.1001
08/16/2017,84.5885,82.1632,84.9399,82.1623
08/15/2017,82.2067,82.0866,82.6839,81.9571
08/14/2017,83.2942,83.3546,83.76,82.8419
08/11/2017,84.094,84.2008,84.5372,83.5027
08/10/2017,84.0766,83.8117,84.4989,83.7336
08/09/2017,82.8445,83.0281,83.4015,82.2868
08/08/2017,81.7064,82.5128,82.6211,81.2649
08/07/2017,81.9295,82.0885,82.8864,81.8583
08/04/2017,82.0389,83.234,83.3433,81.9896
08/03/2017,83.9858,84.4231,84.9535,83.813
08/02/2017,84.4047,85.0244,85.371,84.3865
08/01/2017,85.5025,85.0565,86.0778,84.5054
07/31/2017,85.3206,85.5494,86.0152,84.9444
07/28/2017,85.5578,84.4498,85.769,84.2355
07/27/2017,84.0479,86.6288,86.6302,84.0479
07/26/2017,86.1271,83.1984,86.7441,82.8836
07/25/2017,83.5535,82.2859,83.8599,82.2738
07/24/2017,81.8757,83.7978,83.8116,81.7218
07/21/2017,83.633,83.5941,83.8904,82.9527
07/20/2017,83.0941,82.3255,83.3752,82.3048
07/19/2017,82.612,82.4961,83.0248,82.113
07/18/2017,82.3973,82.597,82.7586,82.1945
07/17/2017,82.0561,81.714,82.6952,81.7013
07/14/2017,80.7976,80.5712,81.3611,80.543
07/13/2017,79.4313,80.4853,80.779,79.2649
07/12/2017,80.5292,81.1725,81.6727,80.234
07/11/2017,80.43,79.696,80.4887,78.5883
07/10/2017,79.9269,77.2119,79.9981,76.7749
07/07/2017,77.499,78.6479,78.6479,77.019
07/06/2017,78.982,79.7684,79.8203,78.8987
07/05/2017,79.8663,78.9191,80.0093,78.4783
07/03/2017,79.0095,79.442,79.5619,78.7661
06/30/2017,80.7789,80.1404,81.1611,80.015
06/29/2017,80.2932,81.6102,81.6105,79.9639
06/28/2017,82.2668,82.3615,82.4911,81.1557
06/27/2017,81.7757,83.509,83.8025,81.6235
06/26/2017,82.8338,82.532,83.455,82.1563
06/23/2017,83.4264,82.4226,83.4863,82.213
06/22/2017,81.7538,81.0166,82.0552,80.8474
06/21/2017,80.1888,79.0922,80.2827,78.8854
06/20/2017,79.0455,79.5409,79.5565,78.6619
06/19/2017,79.6695,79.4184,80.5906,79.2569
06/16/2017,79.7131,80.0166,80.2645,79.252
06/15/2017,79.8438,80.2972,81.308,79.6687
06/14/2017,81.1727,85.5235,85.6714,80.7715
06/13/2017,84.2936,83.386,84.695,82.7923
06/12/2017,83.4155,84.03,84.5177,83.0906
06/09/2017,84.3695,84.4874,85.1458,84.2193
06/08/2017,85.668,85.834,85.9706,84.3394
06/07/2017,86.5931,86.7421,87.28,85.6141
06/06/2017,87.3871,84.2386,87.388,84.2221
06/05/2017,83.1214,83.5432,83.7173,82.1451
06/02/2017,83.223,83.7915,84.1948,83.0064
06/01/2017,83.0481,82.5997,83.6452,82.4253
05/31/2017,83.3856,83.4564,83.9152,82.3044
05/30/2017,83.454,83.8764,84.2977,83.3754
05/26/2017,84.6483,84.7782,85.136,84.4292
05/25/2017,84.068,84.102,84.6796,83.3737
05/24/2017,84.8557,83.7211,84.9514,82.3845
05/23/2017,83.8459,86.2396,86.7193,83.6564
05/22/2017,86.1598,85.6667,86.8127,85.6667
05/19/2017,85.1624,84.928,85.4463,84.7635
05/18/2017,84.2476,85.5355,85.5437,83.5763
05/17/2017,86.5401,86.9471,88.0067,85.9389
05/16/2017,85.7812,85.2967,86.0275,85.2967
05/15/2017,85.1589,85.9366,86.0565,84.0869
05/12/2017,84.9724,84.7013,85.6197,84.1482
05/11/2017,83.8429,81.9278,83.8605,81.9027
05/10/2017,81.5127,81.109,82.092,80.9614
05/09/2017,80.1991,79.9982,80.2365,79.3646
05/08/2017,80.5645,80.2617,80.6521,79.4399
05/05/2017,80.2826,78.64,80.9402,78.6351
05/04/2017,78.2558,79.4381,79.4381,77.4629
05/03/2017,80.5665,81.0737,82.5277,80.1867
05/02/2017,81.2578,80.6154,81.7593,80.3028
05/01/2017,80.7736,82.5629,82.9558,80.3262
04/28/2017,83.1022,81.2724,83.3461,81.0597
04/27/2017,81.0768,82.8633,82.8633,80.3589
04/26/2017,83.3084,82.033,83.3386,80.871
04/25/2017,82.3793,84.2043,84.5723,81.3131
04/24/2017,85.4384,85.8136,86.3191,84.9518
04/21/2017,86.841,86.7331,87.1948,86.1433
04/20/2017,86.7744,86.2017,87.2271,85.7799
04/19/2017,86.3015,88.3334,88.3424,85.2616
04/18/2017,89.1632,89.0614,89.3018,87.8109
04/17/2017,89.3582,89.6902,90.1866,88.823
04/13/2017,89.401,90.0765,90.8159,89.3218
04/12/2017,89.426,88.9656,89.4439,87.8581
04/11/2017,89.0196,87.5962,89.4516,87.4712
04/10/2017,86.6663,85.821,86.7991,85.0346
04/07/2017,86.1233,87.2187,88.1948,85.3225
04/06/2017,86.2805,86.191,86.4753,85.5313
04/05/2017,86.349,85.5256,86.8643,84.9926
04/04/2017,86.2835,85.9406,86.2853,85.3065
04/03/2017,85.2988,83.8019,85.3127,83.7351
03/31/2017,83.7665,83.2746,84.9151,83.0101
03/30/2017,83.2744,83.5636,84.1757,83.1431
03/29/2017,84.1091,83.1899,84.5127,82.9944
03/28/2017,83.4157,85.2306,85.6878,82.7732
03/27/2017,85.3247,85.4727,85.746,84.2432
03/24/2017,83.9933,84.1206,84.8192,83.849
03/23/2017,84.4567,85.3055,85.6362,83.0556
03/22/2017,85.0991,85.1686,85.9547,84.4651
03/21/2017,84.7289,83.9912,85.5045,83.5831
03/20/2017,83.5706,82.8232,83.7267,82.2293
03/17/2017,82.5475,83.5015,84.3287,82.0276
03/16/2017,83.2518,84.8004,85.5266,82.9795
03/15/2017,83.753,78.6975,83.9616,77.9598
03/14/2017,78.0118,79.9791,80.9232,77.6856
03/13/2017,80.4024,80.164,80.948,79.4995
03/10/2017,79.8008,78.0622,80.2959,77.8052
03/09/2017,77.6968,78.1719,79.0664,77.6186
03/08/2017,78.5152,78.1628,79.5488,77.932
03/07/2017,79.1592,79.2158,80.282,78.4802
03/06/2017,79.8824,81.555,81.555,78.8946
03/03/2017,82.1378,80.7133,82.7343,79.9324
03/02/2017,80.9594,84.0167,84.0327,80.8487
03/01/2017,85.0334,83.5573,85.5918,82.5793
02/28/2017,84.5826,85.3312,86.614,83.6694
02/27/2017,84.4654,88.5807,90.7845,84.1503
02/24/2017,88.6197,90.6907,90.6907,88.5343
02/23/2017,89.6085,90.9151,91.8624,89.5571
02/22/2017,89.9115,91.183,91.374,88.3216
02/21/2017,91.7334,91.3724,92.124,90.0766
02/17/2017,92.5617,94.3503,94.6599,92.4629
02/16/2017,94.4573,93.4964,94.9609,93.4701
02/15/2017,93.4039,93.441,93.9994,92.479
02/14/2017,94.2652,95.4063,95.5715,93.1303
02/13/2017,94.5141,94.6179,95.1365,94.1857
02/10/2017,95.4186,93.0919,95.8108,92.8459
02/09/2017,94.0171,97.004,97.0434,93.7775
02/08/2017,96.7231,95.8826,97.2048,95.6533
02/07/2017,95.2878,95.5417,96.6578,94.5924
02/06/2017,96.1869,93.7952,96.2006,93.275
02/03/2017,92.9208,92.7238,93.7661,92.3459
02/02/2017,93.1128,92.7593,94.0217,92.6679
02/01/2017,91.7524,90.852,92.0959,90.1338
01/31/2017,91.7555,90.6392,91.7555,90.6383
01/30/2017,89.0223,89.6449,90.5635,88.6648
01/27/2017,89.5788,88.0933,89.849,88.0663
01/26/2017,88.1953,88.7695,89.1897,87.7536
01/25/2017,90.3602,90.1474,90.5465,89.1001
01/24/2017,91.9131,91.4652,93.2384,91.1109
01/23/2017,91.2577,89.5987,91.3092,89.2657
01/20/2017,88.6801,87.6693,89.8111,87.2961
01/19/2017,87.56,86.9217,88.3964,86.3994
01/18/2017,87.9647,89.0388,90.0323,86.9389
01/17/2017,89.0951,88.5766,89.7974,88.5662
01/13/2017,87.0368,85.3272,87.2664,84.3777
01/12/2017,86.225,87.5718,88.7925,85.3985
01/11/2017,86.4098,85.9737,87.3244,83.9686
01/10/2017,86.4991,86.0091,87.9003,85.4155
01/09/2017,85.3961,86.2231,87.0331,84.8976
01/06/2017,85.3119,86.7221,87.8664,83.901
01/05/2017,87.9334,84.7013,88.4154,84.7013
01/04/2017,83.3916,83.0424,83.4639,81.843
01/03/2017,82.0067,79.457,82.1019,79.4524
12/30/2016,78.8614,82.6274,84.1485,78.8344
12/29/2016,82.037,78.1634,82.098,78.1117
12/28/2016,77.301,75.8806,77.4229,75.5311
12/27/2016,76.0008,75.2967,76.2474,74.7792
12/23/2016,74.2305,73.1953,74.5754,73.1618
12/22/2016,73.0343,73.2077,74.6273,72.8401
12/21/2016,73.6522,74.0431,74.2502,73.0524
12/20/2016,73.8139,72.1434,73.8917,71.6267
12/19/2016,73.5281,73.4136,74.3168,72.9937
12/16/2016,73.4135,74.2223,75.2411,72.8276
12/15/2016,73.7076,75.9043,75.9469,72.6566
12/14/2016,77.0154,81.7672,82.4518,76.9451
12/13/2016,81.1877,80.2746,81.3489,79.5366
12/12/2016,80.2642,80.8095,81.4451,79.8175
12/09/2016,80.0812,82.2871,82.8479,79.6236
12/08/2016,82.5679,82.6654,83.0255,81.6816
12/07/2016,82.5748,83.1433,84.0049,81.7738
12/06/2016,82.1532,82.6303,84.0036,81.7068
12/05/2016,82.7907,81.0629,83.7558,80.1085
12/02/2016,82.3017,80.009,82.8076,79.8862
12/01/2016,79.3121,79.4083,81.2148,78.1662
11/30/2016,79.8778,80.1191,80.601,78.8212
11/29/2016,80.8794,80.3327,81.419,79.5871
11/28/2016,81.6892,79.9464,81.7785,79.3208
11/25/2016,79.1257,79.3829,80.0229,78.768
11/23/2016,78.9179,80.7722,80.7962,77.3589
11/22/2016,81.9751,81.5076,82.1678,79.6162
11/21/2016,81.0804,80.2816,81.9931,80.2686
11/18/2016,79.3133,78.9869,80.0882,78.1667
11/17/2016,79.851,81.8387,83.2124,78.6566
11/16/2016,81.4988,81.9421,82.1179,79.8667
11/15/2016,82.3977,78.9064,82.6275,78.2096
11/14/2016,78.8295,77.2161,80.4505,75.537
11/11/2016,78.0496,83.5836,83.923,77.5072
11/10/2016,83.8216,89.4669,89.5734,83.321
11/09/2016,89.8309,88.1134,92.3629,87.9878
11/08/2016,87.1932,87.1026,89.2673,85.7645
11/07/2016,86.7247,87.6119,87.8117,85.3362
11/04/2016,89.1182,89.2336,89.6816,87.9848
11/03/2016,89.3292,87.6533,90.1605,87.2304
11/02/2016,87.7209,90.4802,92.1555,87.0092
11/01/2016,89.3144,88.7114,90.612,88.3313
10/31/2016,86.9523,85.0761,86.991,84.2102
10/28/2016,84.7749,83.9911,86.1745,83.5503
10/27/2016,84.2598,85.8978,86.3494,83.4198
10/26/2016,85.4311,86.9209,87.5123,84.4486
10/25/2016,87.3136,85.6887,88.2074,85.6462
10/24/2016,85.1684,87.3604,87.6686,84.102
10/21/2016,86.8657,86.9902,87.4464,86.3127
10/20/2016,87.4661,87.5387,87.6144,85.7165
10/19/2016,87.5925,86.2982,88.1364,85.5745
10/18/2016,85.336,83.4385,85.4351,82.9618
10/17/2016,82.2327,81.2575,82.8755,81.2393
10/14/2016,81.0271,82.0897,83.3538,80.7191
10/13/2016,82.5852,82.1602,84.828,80.7749
10/12/2016,81.9282,80.4374,82.8199,80.2577
10/11/2016,80.1667,81.5878,81.9422,79.8786
10/10/2016,81.9313,82.0285,82.8512,81.5047
10/07/2016,81.3159,82.5605,84.2298,80.0786
10/06/2016,81.4356,82.6061,82.8069,80.6547
10/05/2016,83.8753,84.2092,84.9692,81.849
10/04/2016,83.4228,90.7251,90.7297,83.2264
