ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-27,2990.3678123977475,2821.6810302575714,3091.0646296270024,2990.3678123977475,2990.3678123977475,-38.16497993145043,-38.16497993145043,-38.16497993145043,-62.3722325415798,-62.3722325415798,-62.3722325415798,24.20725261012936,24.20725261012936,24.20725261012936,0.0,0.0,0.0,2952.202832466297
2020-02-28,2986.8459687268028,2808.403524004788,3079.64637180621,2986.8459687268028,2986.8459687268028,-46.741008975469164,-46.741008975469164,-46.741008975469164,-61.71694960763152,-61.71694960763152,-61.71694960763152,14.975940632162345,14.975940632162345,14.975940632162345,0.0,0.0,0.0,2940.104959751334
2020-03-02,2976.2804377139696,2763.189801853171,3032.9301130059894,2976.2804377139696,2976.2804377139696,-76.4058183538287,-76.4058183538287,-76.4058183538287,-62.60519518926356,-62.60519518926356,-62.60519518926356,-13.800623164565142,-13.800623164565142,-13.800623164565142,0.0,0.0,0.0,2899.874619360141
2020-03-03,2972.7585940430254,2743.4051823767395,3021.4713283062556,2972.7585940430254,2972.7585940430254,-86.36457276678811,-86.36457276678811,-86.36457276678811,-63.05619659707736,-63.05619659707736,-63.05619659707736,-23.30837616971074,-23.30837616971074,-23.30837616971074,0.0,0.0,0.0,2886.3940212762373
2020-03-04,2969.236750372081,2738.77205019016,3002.544884772909,2969.236750372081,2969.236750372081,-93.48886696195854,-93.48886696195854,-93.48886696195854,-60.936021882135236,-60.936021882135236,-60.936021882135236,-32.55284507982327,-32.55284507982327,-32.55284507982327,0.0,0.0,0.0,2875.7478834101225
2020-03-05,2965.7149067011364,2720.6708589094956,3005.4372811565086,2965.7149067011364,2965.7149067011364,-103.77919751726124,-103.77919751726124,-103.77919751726124,-62.372232541641814,-62.372232541641814,-62.372232541641814,-41.40696497561944,-41.40696497561944,-41.40696497561944,0.0,0.0,0.0,2861.935709183875
2020-03-06,2962.193063030192,2703.963901863594,2994.3197869384294,2962.193063030192,2962.193063030192,-111.46727638923593,-111.46727638923593,-111.46727638923593,-61.71694960763411,-61.71694960763411,-61.71694960763411,-49.75032678160182,-49.75032678160182,-49.75032678160182,0.0,0.0,0.0,2850.7257866409564
2020-03-09,2951.627532017359,2670.6288746089667,2963.9927215446723,2951.627532017359,2951.627532017359,-133.25610326343468,-133.25610326343468,-133.25610326343468,-62.60519518861863,-62.60519518861863,-62.60519518861863,-70.65090807481604,-70.65090807481604,-70.65090807481604,0.0,0.0,0.0,2818.371428753924
2020-03-10,2948.1056883464144,2670.5527596376437,2947.7691922573968,2948.1056883464144,2948.1056883464144,-139.0001828319029,-139.0001828319029,-139.0001828319029,-63.05619659701537,-63.05619659701537,-63.05619659701537,-75.9439862348875,-75.9439862348875,-75.9439862348875,0.0,0.0,0.0,2809.1055055145116
2020-03-11,2944.58384467547,2660.281262174371,2945.0277231622026,2944.58384467547,2944.58384467547,-141.22101808611134,-141.22101808611134,-141.22101808611134,-60.93602188213553,-60.93602188213553,-60.93602188213553,-80.28499620397582,-80.28499620397582,-80.28499620397582,0.0,0.0,0.0,2803.362826589359
2020-03-12,2941.0620010045254,2657.0780071937374,2928.555650599069,2941.0620010045254,2941.0620010045254,-145.99920140896313,-145.99920140896313,-145.99920140896313,-62.37223254161784,-62.37223254161784,-62.37223254161784,-83.6269688673453,-83.6269688673453,-83.6269688673453,0.0,0.0,0.0,2795.0627995955624
2020-03-13,2937.5401573335807,2667.7723511643944,2934.0083402514756,2937.5401573335807,2937.5401573335807,-147.65550895884408,-147.65550895884408,-147.65550895884408,-61.71694960732824,-61.71694960732824,-61.71694960732824,-85.93855935151586,-85.93855935151586,-85.93855935151586,0.0,0.0,0.0,2789.8846483747366
2020-03-16,2926.9746263207476,2646.5393718574837,2921.424051875095,2926.9746263207476,2926.9746263207476,-149.22031638769104,-149.22031638769104,-149.22031638769104,-62.605195188770345,-62.605195188770345,-62.605195188770345,-86.6151211989207,-86.6151211989207,-86.6151211989207,0.0,0.0,0.0,2777.7543099330564
2020-03-17,2923.4527826498033,2639.4755758729048,2919.2398069224428,2923.4527826498033,2923.4527826498033,-147.86311597328304,-147.86311597328304,-147.86311597328304,-63.056196597037925,-63.056196597037925,-63.056196597037925,-84.80691937624512,-84.80691937624512,-84.80691937624512,0.0,0.0,0.0,2775.58966667652
2020-03-18,2919.9309389788586,2636.899433689233,2930.474572757392,2919.9309389788586,2919.9309389788586,-142.98089108154494,-142.98089108154494,-142.98089108154494,-60.93602188213414,-60.93602188213414,-60.93602188213414,-82.0448691994108,-82.0448691994108,-82.0448691994108,0.0,0.0,0.0,2776.9500478973137
2020-03-19,2916.4090953079144,2624.4090028059936,2913.2838559891766,2916.4090953079144,2916.4090953079144,-140.75924853513735,-140.75924853513735,-140.75924853513735,-62.37223254159383,-62.37223254159383,-62.37223254159383,-78.38701599354353,-78.38701599354353,-78.38701599354353,0.0,0.0,0.0,2775.649846772777
2020-03-20,2912.88725163697,2630.175246706008,2914.1900251167385,2912.88725163697,2912.88725163697,-135.62020769797326,-135.62020769797326,-135.62020769797326,-61.71694960797259,-61.71694960797259,-61.71694960797259,-73.90325809000065,-73.90325809000065,-73.90325809000065,0.0,0.0,0.0,2777.2670439389967
2020-03-23,2902.321720624137,2644.897538022073,2912.32601416852,2902.321720624137,2902.321720624137,-118.94807666151603,-118.94807666151603,-118.94807666151603,-62.60519518876885,-62.60519518876885,-62.60519518876885,-56.34288147274718,-56.34288147274718,-56.34288147274718,0.0,0.0,0.0,2783.373643962621
2020-03-24,2898.7998769531923,2647.215416491565,2931.003928274587,2898.7998769531923,2898.7998769531923,-112.49588661210974,-112.49588661210974,-112.49588661210974,-63.0561965968914,-63.0561965968914,-63.0561965968914,-49.43969001521836,-49.43969001521836,-49.43969001521836,0.0,0.0,0.0,2786.3039903410827
2020-03-25,2895.278033282248,2664.8715837740738,2940.034342980955,2895.278033282248,2895.278033282248,-103.12059181598188,-103.12059181598188,-103.12059181598188,-60.9360218821356,-60.9360218821356,-60.9360218821356,-42.184569933846255,-42.184569933846255,-42.184569933846255,0.0,0.0,0.0,2792.1574414662664
2020-03-26,2891.7561896113034,2662.3085844386997,2943.5585064382253,2891.7561896113034,2891.7561896113034,-97.05761538338838,-97.05761538338838,-97.05761538338838,-62.37223254174191,-62.37223254174191,-62.37223254174191,-34.685382841646465,-34.685382841646465,-34.685382841646465,0.0,0.0,0.0,2794.698574227915
2020-03-27,2888.2343459403587,2654.609746986447,2948.6034103694956,2888.2343459403587,2888.2343459403587,-88.76724560513527,-88.76724560513527,-88.76724560513527,-61.716949607820965,-61.716949607820965,-61.716949607820965,-27.05029599731431,-27.05029599731431,-27.05029599731431,0.0,0.0,0.0,2799.467100335223
2020-03-30,2877.6688149275255,2683.4882812655796,2952.1562778258735,2877.6688149275255,2877.6688149275255,-66.98678523739352,-66.98678523739352,-66.98678523739352,-62.60519518876735,-62.60519518876735,-62.60519518876735,-4.381590048626163,-4.381590048626163,-4.381590048626163,0.0,0.0,0.0,2810.682029690132
2020-03-31,2874.1469712565813,2674.890008833068,2949.742090649082,2874.1469712565813,2874.1469712565813,-60.29066988464911,-60.29066988464911,-60.29066988464911,-63.056196597149366,-63.056196597149366,-63.056196597149366,2.7655267125002396,2.7655267125002396,2.7655267125002396,0.0,0.0,0.0,2813.856301371932
2020-04-01,2870.625127585637,2692.9972085035856,2962.3328175307456,2870.625127585637,2870.625127585637,-51.378252494637465,-51.378252494637465,-51.378252494637465,-60.93602188213506,-60.93602188213506,-60.93602188213506,9.557769387497592,9.557769387497592,9.557769387497592,0.0,0.0,0.0,2819.2468750909998
2020-04-02,2867.1032839146924,2679.331087262164,2959.0812906044725,2867.1032839146924,2867.1032839146924,-46.456046697331686,-46.456046697331686,-46.456046697331686,-62.37223254171792,-62.37223254171792,-62.37223254171792,15.916185844386224,15.916185844386224,15.916185844386224,0.0,0.0,0.0,2820.6472372173607
2020-04-03,2863.581440243748,2677.1208657113425,2952.8650729156275,2863.581440243748,2863.581440243748,-39.946387965424236,-39.946387965424236,-39.946387965424236,-61.71694960782355,-61.71694960782355,-61.71694960782355,21.770561642399308,21.770561642399308,21.770561642399308,0.0,0.0,0.0,2823.635052278324
